"id","journal_date","description","user_id","financial_year","type","createdAt","updatedAt"
788,"2024-06-15T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
789,"2024-06-15T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
790,"2024-06-15T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
791,"2024-06-16T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
792,"2024-06-16T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
793,"2024-06-17T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
794,"2024-06-17T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
795,"2024-06-17T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
796,"2024-06-17T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
797,"2024-06-17T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
798,"2024-06-17T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
799,"2024-06-17T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
800,"2024-06-17T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
801,"2024-06-17T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
802,"2024-06-17T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
803,"2024-06-17T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
804,"2024-06-17T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
805,"2024-06-17T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
806,"2024-06-17T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
807,"2024-06-17T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
808,"2024-06-18T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
809,"2024-06-18T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
810,"2024-06-18T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
811,"2024-06-18T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
812,"2024-06-18T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
813,"2024-06-18T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
814,"2024-06-18T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
815,"2024-06-18T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
816,"2024-06-18T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
817,"2024-06-18T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
818,"2024-06-18T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
819,"2024-06-18T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
820,"2024-06-18T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
821,"2024-06-18T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
822,"2024-06-18T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
823,"2024-06-18T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
824,"2024-06-18T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
825,"2024-06-18T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
829,"2024-06-19T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
830,"2024-06-19T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
831,"2024-06-19T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
832,"2024-06-19T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
833,"2024-06-19T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
834,"2024-06-19T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
835,"2024-06-19T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
836,"2024-06-19T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
837,"2024-06-20T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
838,"2024-06-20T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
839,"2024-06-20T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
840,"2024-06-20T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
841,"2024-06-20T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
842,"2024-06-20T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
843,"2024-06-20T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
844,"2024-06-20T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
845,"2024-06-20T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
846,"2024-06-20T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
847,"2024-06-20T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
848,"2024-06-20T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
849,"2024-06-21T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
850,"2024-06-21T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
851,"2024-06-21T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
852,"2024-06-21T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
853,"2024-06-21T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
854,"2024-06-21T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
855,"2024-06-21T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
856,"2024-06-21T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
857,"2024-06-21T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
858,"2024-06-21T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
859,"2024-06-21T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
860,"2024-06-21T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
861,"2024-06-21T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
862,"2024-06-21T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
864,"2024-06-21T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
865,"2024-06-21T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
866,"2024-06-21T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
867,"2024-06-21T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
868,"2024-06-21T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
869,"2024-06-21T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
870,"2024-06-21T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
871,"2024-06-22T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
872,"2024-06-22T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
873,"2024-06-22T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
874,"2024-06-24T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
875,"2024-06-24T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
877,"2024-06-24T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
878,"2024-06-24T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
879,"2024-06-25T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
880,"2024-06-25T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
881,"2024-06-25T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
882,"2024-06-25T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
883,"2024-06-25T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
884,"2024-06-25T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
885,"2024-06-25T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
886,"2024-06-25T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
887,"2024-06-25T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
889,"2024-06-25T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
890,"2024-06-25T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
891,"2024-06-25T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
892,"2024-06-25T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
893,"2024-06-25T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
894,"2024-06-27T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
895,"2024-06-27T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
896,"2024-06-27T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
897,"2024-06-27T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
898,"2024-06-27T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
899,"2024-06-27T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
900,"2024-06-27T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
901,"2024-06-27T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
902,"2024-06-27T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
903,"2024-06-27T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
904,"2024-06-27T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
905,"2024-06-27T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
906,"2024-06-27T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
907,"2024-06-28T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
908,"2024-06-28T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
909,"2024-06-28T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
910,"2024-06-28T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
911,"2024-06-28T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
912,"2024-06-28T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
913,"2024-06-28T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
914,"2024-06-28T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
915,"2024-06-28T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
916,"2024-06-28T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
917,"2024-06-28T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
918,"2024-06-28T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
919,"2024-06-28T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
920,"2024-06-28T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
921,"2024-06-28T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
922,"2024-06-28T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
923,"2024-06-28T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
924,"2024-06-28T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
925,"2024-06-28T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
926,"2024-06-29T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
927,"2024-06-29T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
928,"2024-06-29T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
929,"2024-06-29T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
930,"2024-06-29T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
23,"2024-05-01T00:00:00.000Z","Sale Update",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
418,"2024-04-06T00:00:00.000Z","Sale Update",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
15,"2024-05-01T00:00:00.000Z","Sale Update",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
14,"2024-05-01T00:00:00.000Z","Sale Update",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
16,"2024-05-01T00:00:00.000Z","Sale Update",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
17,"2024-05-01T00:00:00.000Z","Sale Update",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
19,"2024-05-01T00:00:00.000Z","Sale Update",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
22,"2024-05-01T00:00:00.000Z","Sale Update",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
18,"2024-05-01T00:00:00.000Z","Sale Update",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
41,"2024-05-03T00:00:00.000Z","Sale Update",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
170,"2024-05-15T00:00:00.000Z","Sale Update",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
194,"2024-05-16T00:00:00.000Z","Sale Update",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
54,"2024-05-03T00:00:00.000Z","Sale Update",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
625,"2024-04-30T00:00:00.000Z","Sale Update",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
641,"2024-04-30T00:00:00.000Z","Sale Update",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
696,"2024-06-08T00:00:00.000Z","Sale Update",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
716,"2024-06-10T00:00:00.000Z","Sale Update",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
761,"2024-06-14T00:00:00.000Z","Sale Update",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
826,"2024-06-19T00:00:00.000Z","Sale Update",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
827,"2024-06-19T00:00:00.000Z","Sale Update",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
828,"2024-06-19T00:00:00.000Z","Sale Update",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
863,"2024-06-21T00:00:00.000Z","Sale Update",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
876,"2024-06-24T00:00:00.000Z","Sale Update",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
888,"2024-06-25T00:00:00.000Z","Sale Update",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
20,"2024-05-01T00:00:00.000Z","Sale Update",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
21,"2024-05-01T00:00:00.000Z","Sale Update",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
931,"2024-07-01T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
932,"2024-07-01T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
933,"2024-07-01T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
934,"2024-07-01T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
935,"2024-07-01T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
936,"2024-07-01T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
937,"2024-07-01T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
938,"2024-07-01T00:00:00.000Z","Sale Entry",9,"2024-2025",2,"2025-03-01T08:50:38.805Z","2025-03-01T08:50:38.805Z"
