"id","category_id","entry_date","account_id","item_id","quantity","unit_price","total_amount","value","user_id","financial_year","unit_id","journal_id","type","createdAt","updatedAt"
599,18,"2024-04-26T00:00:00.000Z",202,10,"1","1167.54","1377.6972","1167.54",9,"2024-2025",12,599,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
600,16,"2024-04-26T00:00:00.000Z",215,8,"1","300","315","300.00",9,"2024-2025",12,600,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
601,17,"2024-04-26T00:00:00.000Z",215,9,"1","371.79","416.4048","371.79",9,"2024-2025",12,601,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
602,18,"2024-04-26T00:00:00.000Z",215,10,"1","1012.27","1194.4786","1012.27",9,"2024-2025",12,602,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
603,18,"2024-04-26T00:00:00.000Z",327,10,"1","1012.88","1195.1984","1012.88",9,"2024-2025",12,603,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
604,18,"2024-04-26T00:00:00.000Z",234,10,"1","8237.98","9720.8164","8237.98",9,"2024-2025",12,604,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
605,17,"2024-04-26T00:00:00.000Z",202,9,"1","8014.29","8976.0048","8014.29",9,"2024-2025",12,605,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
606,18,"2024-04-26T00:00:00.000Z",202,10,"1","5710.71","6738.6378","5710.71",9,"2024-2025",12,606,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
607,16,"2024-04-26T00:00:00.000Z",262,8,"1","2285.71","2399.9955","2285.71",9,"2024-2025",12,607,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
608,18,"2024-04-26T00:00:00.000Z",262,10,"1","4872.98","5750.116399999999","4872.98",9,"2024-2025",12,608,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
609,16,"2024-04-27T00:00:00.000Z",230,8,"1","3201.9","3361.995","3201.90",9,"2024-2025",12,609,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
610,17,"2024-04-27T00:00:00.000Z",297,9,"1","1602.03","1794.2736","1602.03",9,"2024-2025",12,610,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
611,18,"2024-04-27T00:00:00.000Z",202,10,"1","523.81","618.0957999999999","523.81",9,"2024-2025",12,611,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
612,17,"2024-04-27T00:00:00.000Z",294,9,"1","709.82","794.9984000000001","709.82",9,"2024-2025",12,612,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
613,17,"2024-04-29T00:00:00.000Z",237,9,"1","4306.58","4823.3696","4306.58",9,"2024-2025",12,613,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
614,17,"2024-04-29T00:00:00.000Z",288,9,"1","1549.11","1735.0031999999999","1549.11",9,"2024-2025",12,614,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
615,16,"2024-04-29T00:00:00.000Z",197,8,"1","3714.29","3900.0045","3714.29",9,"2024-2025",12,615,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
616,18,"2024-04-29T00:00:00.000Z",197,10,"1","1562.03","1843.1954","1562.03",9,"2024-2025",12,616,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
617,17,"2024-04-29T00:00:00.000Z",202,9,"1","287.87","322.4144","287.87",9,"2024-2025",12,617,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
618,18,"2024-04-29T00:00:00.000Z",202,10,"1","948.59","1119.3362","948.59",9,"2024-2025",12,618,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
619,17,"2024-04-30T00:00:00.000Z",329,9,"1","354.91","397.49920000000003","354.91",9,"2024-2025",12,619,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
620,18,"2024-04-30T00:00:00.000Z",329,10,"1","129.47","152.7746","129.47",9,"2024-2025",12,620,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
621,16,"2024-04-30T00:00:00.000Z",242,8,"1","3738.1","3925.005","3738.10",9,"2024-2025",12,621,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
622,18,"2024-04-30T00:00:00.000Z",242,10,"1","1704.96","2011.8528000000001","1704.96",9,"2024-2025",12,622,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
623,16,"2024-04-30T00:00:00.000Z",308,8,"1","1209.52","1269.996","1209.52",9,"2024-2025",12,623,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
624,18,"2024-04-30T00:00:00.000Z",308,10,"1","388.42","458.3356","388.42",9,"2024-2025",12,624,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
626,16,"2024-04-30T00:00:00.000Z",330,8,"1","2228.57","2339.9985","2228.57",9,"2024-2025",12,626,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
627,16,"2024-04-30T00:00:00.000Z",230,8,"1","1247.62","1310.001","1247.62",9,"2024-2025",12,627,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
628,17,"2024-04-30T00:00:00.000Z",293,9,"1","659.95","739.144","659.95",9,"2024-2025",12,628,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
629,18,"2024-04-30T00:00:00.000Z",293,10,"1","1392.51","1643.1618","1392.51",9,"2024-2025",12,629,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
630,18,"2024-04-30T00:00:00.000Z",331,10,"1","1983.05","2339.999","1983.05",9,"2024-2025",12,630,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
631,18,"2024-04-30T00:00:00.000Z",292,10,"1","2098.55","2476.289","2098.55",9,"2024-2025",12,631,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
632,19,"2024-04-30T00:00:00.000Z",274,11,"1","3480","3480","3480.00",9,"2024-2025",12,632,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
633,19,"2024-04-30T00:00:00.000Z",230,11,"1","7020","7020","7020.00",9,"2024-2025",12,633,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
634,18,"2024-04-30T00:00:00.000Z",230,10,"1","668.29","788.5822","668.29",9,"2024-2025",12,634,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
635,17,"2024-04-30T00:00:00.000Z",294,9,"1","587.42","657.9104","587.42",9,"2024-2025",12,635,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
636,17,"2024-04-30T00:00:00.000Z",244,9,"1","1592.02","1783.0624","1592.02",9,"2024-2025",12,636,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
637,18,"2024-04-30T00:00:00.000Z",244,10,"1","6506.44","7677.5992","6506.44",9,"2024-2025",12,637,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
638,18,"2024-04-30T00:00:00.000Z",255,10,"1","1829.34","2158.6212","1829.34",9,"2024-2025",12,638,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
639,18,"2024-04-30T00:00:00.000Z",283,10,"1","1031.42","1217.0756000000001","1031.42",9,"2024-2025",12,639,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
640,18,"2024-04-30T00:00:00.000Z",234,10,"1","2302.37","2716.7965999999997","2302.37",9,"2024-2025",12,640,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
642,18,"2024-04-30T00:00:00.000Z",208,10,"1","5372.09","6339.0662","5372.09",9,"2024-2025",12,642,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
643,18,"2024-04-30T00:00:00.000Z",265,10,"1","2059.07","2429.7026","2059.07",9,"2024-2025",12,643,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
644,17,"2024-04-30T00:00:00.000Z",283,9,"1","10879.71","12185.2752","10879.71",9,"2024-2025",12,644,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
645,16,"2024-06-01T00:00:00.000Z",204,8,"1","1047.62","1100.001","1047.62",9,"2024-2025",12,645,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
646,19,"2024-06-01T00:00:00.000Z",296,11,"1","3600","3600","3600.00",9,"2024-2025",12,646,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
647,18,"2024-06-01T00:00:00.000Z",296,10,"1","289.2","341.256","289.20",9,"2024-2025",12,647,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
648,18,"2024-06-01T00:00:00.000Z",273,10,"1","1545.76","1823.9968","1545.76",9,"2024-2025",12,648,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
649,18,"2024-06-01T00:00:00.000Z",283,10,"1","2822.14","3330.1252","2822.14",9,"2024-2025",12,649,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
650,18,"2024-06-01T00:00:00.000Z",327,10,"1","4484.75","5292.005","4484.75",9,"2024-2025",12,650,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
651,18,"2024-06-01T00:00:00.000Z",255,10,"1","1508.46","1779.9828","1508.46",9,"2024-2025",12,651,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
652,19,"2024-06-01T00:00:00.000Z",223,11,"1","3720","3720","3720.00",9,"2024-2025",12,652,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
653,19,"2024-06-01T00:00:00.000Z",204,11,"1","16200","16200","16200.00",9,"2024-2025",12,653,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
654,17,"2024-06-01T00:00:00.000Z",232,9,"1","7234.5","8102.64","7234.50",9,"2024-2025",12,654,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
655,16,"2024-06-01T00:00:00.000Z",202,8,"1","213.33","223.99650000000003","213.33",9,"2024-2025",12,655,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
656,18,"2024-06-01T00:00:00.000Z",202,10,"1","1003.68","1184.3424","1003.68",9,"2024-2025",12,656,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
657,19,"2024-06-05T00:00:00.000Z",202,11,"1","472.5","472.5","472.50",9,"2024-2025",12,657,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
658,16,"2024-06-05T00:00:00.000Z",202,8,"1","266.67","280.00350000000003","266.67",9,"2024-2025",12,658,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
659,17,"2024-06-05T00:00:00.000Z",202,9,"1","216.06","241.9872","216.06",9,"2024-2025",12,659,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
660,18,"2024-06-05T00:00:00.000Z",202,10,"1","53.39","63.0002","53.39",9,"2024-2025",12,660,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
661,16,"2024-06-06T00:00:00.000Z",259,8,"1","1523.81","1600.0004999999999","1523.81",9,"2024-2025",12,661,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
662,16,"2024-06-06T00:00:00.000Z",234,8,"1","3761.9","3949.995","3761.90",9,"2024-2025",12,662,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
663,17,"2024-06-06T00:00:00.000Z",282,9,"1","6022.93","6745.6816","6022.93",9,"2024-2025",12,663,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
664,18,"2024-06-06T00:00:00.000Z",282,10,"1","2460.02","2902.8236","2460.02",9,"2024-2025",12,664,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
665,18,"2024-06-06T00:00:00.000Z",199,10,"1","9316.13","10993.033399999998","9316.13",9,"2024-2025",12,665,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
666,17,"2024-06-06T00:00:00.000Z",257,9,"1","5938.65","6651.288","5938.65",9,"2024-2025",12,666,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
667,18,"2024-06-06T00:00:00.000Z",237,10,"1","1757.29","2073.6022","1757.29",9,"2024-2025",12,667,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
668,18,"2024-06-06T00:00:00.000Z",202,10,"1","767.4","905.5319999999999","767.40",9,"2024-2025",12,668,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
669,17,"2024-06-07T00:00:00.000Z",214,9,"1","1192.77","1335.9024","1192.77",9,"2024-2025",12,669,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
670,18,"2024-06-07T00:00:00.000Z",214,10,"1","2364.35","2789.933","2364.35",9,"2024-2025",12,670,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
671,17,"2024-06-07T00:00:00.000Z",209,9,"1","20680.7","23162.384000000002","20680.70",9,"2024-2025",12,671,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
672,18,"2024-06-07T00:00:00.000Z",209,10,"1","22500","26550","22500.00",9,"2024-2025",12,672,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
673,18,"2024-06-07T00:00:00.000Z",211,10,"1","2848.16","3360.8288","2848.16",9,"2024-2025",12,673,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
674,18,"2024-06-07T00:00:00.000Z",292,10,"1","5348.2","6310.876","5348.20",9,"2024-2025",12,674,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
675,19,"2024-06-07T00:00:00.000Z",206,11,"1","7140","7140","7140.00",9,"2024-2025",12,675,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
676,16,"2024-06-07T00:00:00.000Z",206,8,"1","800","840","800.00",9,"2024-2025",12,676,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
677,18,"2024-06-07T00:00:00.000Z",206,10,"1","1549.09","1827.9261999999999","1549.09",9,"2024-2025",12,677,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
678,18,"2024-06-07T00:00:00.000Z",284,10,"1","5752.19","6787.584199999999","5752.19",9,"2024-2025",12,678,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
679,17,"2024-06-07T00:00:00.000Z",209,9,"1","1567.48","1755.5776","1567.48",9,"2024-2025",12,679,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
680,18,"2024-06-07T00:00:00.000Z",209,10,"1","14338.98","16919.9964","14338.98",9,"2024-2025",12,680,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
681,17,"2024-06-07T00:00:00.000Z",293,9,"1","799.73","895.6976","799.73",9,"2024-2025",12,681,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
682,16,"2024-06-07T00:00:00.000Z",230,8,"1","571.43","600.0015","571.43",9,"2024-2025",12,682,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
683,17,"2024-06-07T00:00:00.000Z",208,9,"1","2067.15","2315.208","2067.15",9,"2024-2025",12,683,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
684,18,"2024-06-07T00:00:00.000Z",208,10,"1","4853.96","5727.6728","4853.96",9,"2024-2025",12,684,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
685,17,"2024-06-07T00:00:00.000Z",317,9,"1","929.73","1041.2976","929.73",9,"2024-2025",12,685,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
686,16,"2024-06-07T00:00:00.000Z",202,8,"1","914.29","960.0045","914.29",9,"2024-2025",12,686,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
687,17,"2024-06-07T00:00:00.000Z",294,9,"1","743.79","833.0447999999999","743.79",9,"2024-2025",12,687,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
688,17,"2024-06-07T00:00:00.000Z",282,9,"1","6295.9","7051.407999999999","6295.90",9,"2024-2025",12,688,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
689,16,"2024-06-08T00:00:00.000Z",203,8,"1","571.43","600.0015","571.43",9,"2024-2025",12,689,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
690,17,"2024-06-08T00:00:00.000Z",203,9,"1","1397.5","1565.2","1397.50",9,"2024-2025",12,690,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
691,18,"2024-06-08T00:00:00.000Z",203,10,"1","2831.15","3340.757","2831.15",9,"2024-2025",12,691,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
692,16,"2024-06-08T00:00:00.000Z",330,8,"1","2271.43","2385.0015","2271.43",9,"2024-2025",12,692,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
693,17,"2024-06-08T00:00:00.000Z",330,9,"1","929.73","1041.2976","929.73",9,"2024-2025",12,693,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
694,16,"2024-06-08T00:00:00.000Z",288,8,"1","2271.43","2385.0015","2271.43",9,"2024-2025",12,694,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
695,18,"2024-06-08T00:00:00.000Z",308,10,"1","1342.37","1583.9966","1342.37",9,"2024-2025",12,695,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
697,16,"2024-06-08T00:00:00.000Z",234,8,"1","1828.57","1919.9985","1828.57",9,"2024-2025",12,697,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
698,18,"2024-06-08T00:00:00.000Z",234,10,"1","2128.47","2511.5946","2128.47",9,"2024-2025",12,698,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
699,16,"2024-06-08T00:00:00.000Z",282,8,"1","1219.05","1280.0025","1219.05",9,"2024-2025",12,699,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
700,18,"2024-06-08T00:00:00.000Z",277,10,"1","899.44","1061.3392000000001","899.44",9,"2024-2025",12,700,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
701,17,"2024-06-08T00:00:00.000Z",231,9,"1","9246.95","10356.584","9246.95",9,"2024-2025",12,701,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
702,18,"2024-06-08T00:00:00.000Z",231,10,"1","896.95","1058.401","896.95",9,"2024-2025",12,702,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
703,18,"2024-06-08T00:00:00.000Z",254,10,"1","3443.41","4063.2237999999998","3443.41",9,"2024-2025",12,703,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
704,18,"2024-06-08T00:00:00.000Z",255,10,"1","1952.74","2304.2332","1952.74",9,"2024-2025",12,704,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
705,18,"2024-06-08T00:00:00.000Z",213,10,"1","1525.42","1799.9956000000002","1525.42",9,"2024-2025",12,705,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
706,18,"2024-06-08T00:00:00.000Z",273,10,"1","2151.61","2538.8998","2151.61",9,"2024-2025",12,706,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
707,18,"2024-06-08T00:00:00.000Z",316,10,"1","1313.83","1550.3193999999999","1313.83",9,"2024-2025",12,707,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
708,18,"2024-06-08T00:00:00.000Z",197,10,"1","6788.02","8009.863600000001","6788.02",9,"2024-2025",12,708,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
709,18,"2024-06-08T00:00:00.000Z",262,10,"1","691.53","816.0054","691.53",9,"2024-2025",12,709,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
710,18,"2024-06-08T00:00:00.000Z",225,10,"1","3697.6","4363.168","3697.60",9,"2024-2025",12,710,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
711,18,"2024-06-08T00:00:00.000Z",247,10,"1","2200.3","2596.3540000000003","2200.30",9,"2024-2025",12,711,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
712,18,"2024-06-08T00:00:00.000Z",277,10,"1","416.95","492.001","416.95",9,"2024-2025",12,712,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
713,18,"2024-06-08T00:00:00.000Z",332,10,"1","1871.76","2208.6768","1871.76",9,"2024-2025",12,713,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
714,18,"2024-06-08T00:00:00.000Z",283,10,"1","1407.46","1660.8028","1407.46",9,"2024-2025",12,714,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
715,18,"2024-06-10T00:00:00.000Z",293,10,"1","2941.48","3470.9464","2941.48",9,"2024-2025",12,715,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
717,17,"2024-06-10T00:00:00.000Z",202,9,"1","2411.66","2701.0591999999997","2411.66",9,"2024-2025",12,717,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
718,18,"2024-06-10T00:00:00.000Z",282,10,"1","1931.19","2278.8042","1931.19",9,"2024-2025",12,718,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
719,17,"2024-06-10T00:00:00.000Z",283,9,"1","7327.61","8206.9232","7327.61",9,"2024-2025",12,719,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
720,17,"2024-06-10T00:00:00.000Z",202,9,"1","56700","63504","56700.00",9,"2024-2025",12,720,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
721,18,"2024-06-10T00:00:00.000Z",202,10,"1","2170.33","2560.9894","2170.33",9,"2024-2025",12,721,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
722,17,"2024-06-10T00:00:00.000Z",202,9,"1","5028.47","5631.8864","5028.47",9,"2024-2025",12,722,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
723,18,"2024-06-10T00:00:00.000Z",202,10,"1","460.02","542.8235999999999","460.02",9,"2024-2025",12,723,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
724,17,"2024-06-10T00:00:00.000Z",234,9,"1","1041.43","1166.4016000000001","1041.43",9,"2024-2025",12,724,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
725,16,"2024-06-11T00:00:00.000Z",215,8,"1","400","420","400.00",9,"2024-2025",12,725,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
726,18,"2024-06-11T00:00:00.000Z",215,10,"1","2477.45","2923.3909999999996","2477.45",9,"2024-2025",12,726,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
727,16,"2024-06-11T00:00:00.000Z",223,8,"1","3785.71","3974.9955","3785.71",9,"2024-2025",12,727,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
728,18,"2024-06-11T00:00:00.000Z",306,10,"1","2174.73","2566.1814","2174.73",9,"2024-2025",12,728,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
729,16,"2024-06-11T00:00:00.000Z",202,8,"1","193.89","203.5845","193.89",9,"2024-2025",12,729,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
730,17,"2024-06-11T00:00:00.000Z",202,9,"1","2418.94","2709.2128000000002","2418.94",9,"2024-2025",12,730,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
731,18,"2024-06-11T00:00:00.000Z",202,10,"1","388.3","458.194","388.30",9,"2024-2025",12,731,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
732,18,"2024-06-11T00:00:00.000Z",244,10,"1","1949.69","2300.6342","1949.69",9,"2024-2025",12,732,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
733,18,"2024-06-11T00:00:00.000Z",261,10,"1","2225.76","2626.3968000000004","2225.76",9,"2024-2025",12,733,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
734,17,"2024-06-11T00:00:00.000Z",211,9,"1","1087.39","1217.8768","1087.39",9,"2024-2025",12,734,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
735,18,"2024-06-11T00:00:00.000Z",211,10,"1","1883.31","2222.3058","1883.31",9,"2024-2025",12,735,2,"2025-03-01T08:22:14.180Z","2025-03-01T08:22:14.180Z"
736,19,"2024-06-11T00:00:00.000Z",202,11,"1","5124","5124","5124.00",9,"2024-2025",12,736,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
737,18,"2024-06-11T00:00:00.000Z",262,10,"1","27457.63","32400.0034","27457.63",9,"2024-2025",12,737,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
738,18,"2024-06-11T00:00:00.000Z",332,10,"1","5136.41","6060.9637999999995","5136.41",9,"2024-2025",12,738,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
739,18,"2024-06-11T00:00:00.000Z",202,10,"1","1370.64","1617.3552000000002","1370.64",9,"2024-2025",12,739,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
740,18,"2024-06-12T00:00:00.000Z",271,10,"1","1336.23","1576.7514","1336.23",9,"2024-2025",12,740,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
741,18,"2024-06-12T00:00:00.000Z",233,10,"1","3223.25","3803.435","3223.25",9,"2024-2025",12,741,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
742,18,"2024-06-12T00:00:00.000Z",275,10,"1","3827.78","4516.780400000001","3827.78",9,"2024-2025",12,742,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
743,18,"2024-06-12T00:00:00.000Z",251,10,"1","1983.05","2339.999","1983.05",9,"2024-2025",12,743,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
744,18,"2024-06-12T00:00:00.000Z",315,10,"1","1727.85","2038.8629999999998","1727.85",9,"2024-2025",12,744,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
745,18,"2024-06-12T00:00:00.000Z",209,10,"1","9604.19","11332.9442","9604.19",9,"2024-2025",12,745,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
746,18,"2024-06-12T00:00:00.000Z",234,10,"1","3091.53","3648.0054","3091.53",9,"2024-2025",12,746,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
747,17,"2024-06-13T00:00:00.000Z",260,9,"1","4763.4","5335.008","4763.40",9,"2024-2025",12,747,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
748,18,"2024-06-13T00:00:00.000Z",260,10,"1","1801","2125.18","1801.00",9,"2024-2025",12,748,2,"2025-03-01T08:22:14.181Z","2025-03-01T08:22:14.181Z"
